#  Non-editable header begin --------------------------------------------------------------------------------
# 
#  data format...............: epoched
#  setname...................: S1_elist_HW3bins_be
#  filename..................: S1_elist_HW3bins_be.set
#  filepath..................: none_specified
#  nchan.....................: 34
#  pnts......................: 1400
#  srate.....................: 1000
#  nevents...................: 2459
#  generated by (bdf)........: C:\Users\jowan\erpclass\HW3-tutorial-bdf.txt
#  generated by (set)........: S1_elist_bins
#  reported in ..............: 
#  prog Version..............: 9.00
#  creation date.............: 15-Nov-2023 05:45:46
#  user Account..............: 文件
# 
#  Non-editable header end --------------------------------------------------------------------------------

	bin 1,	# 206,	Class 
	bin 2,	# 202,	Adv 
	bin 3,	# 68,	Class/G 
	bin 4,	# 68,	Class/UG
	bin 5,	# 68,	Adv/G 
	bin 6,	# 68,	Adv/UG
	bin 7,	# 34,	Class/G/LVF 
	bin 8,	# 34,	Class/G/RVF 
	bin 9,	# 34,	Class/UG/LVF
	bin 10,	# 34,	Class/UG/RVF
	bin 11,	# 34,	Adv/G/LVF 
	bin 12,	# 34,	Adv/G/RVF 
	bin 13,	# 34,	Adv/UG/LVF
	bin 14,	# 34,	Adv/UG/RVF



# item	 bepoch	  ecode	            label	      onset	          diff	     dura	b_flags	   a_flags	  enable	    bin
#                                                 (sec)           (msec)     (msec)    (binary)   (binary)


46    	0     	    206	              ""	     39.7990	    200.00	    0.0	    00000000     00000000	   1	[       ]
47    	0     	     13	              ""	     40.8150	   1016.00	    0.0	    00000000     00000000	   1	[       ]
48    	0     	    240	              ""	     40.8540	     39.00	    0.0	    00000000     00000000	   1	[       ]
49    	0     	    199	              ""	     41.8650	   1011.00	    0.0	    00000000     00000000	   1	[       ]
50    	9     	    210	              ""	     43.0140	   1149.00	    0.0	    00000000     00000000	   1	[2   5  12]
51    	0     	    222	              ""	     43.5310	    517.00	    0.0	    00000000     00000000	   1	[       ]
52    	0     	    202	              ""	     43.7310	    200.00	    0.0	    00000000     00000000	   1	[       ]
53    	0     	    134	              ""	     44.7470	   1016.00	    0.0	    00000000     00000000	   1	[       ]
54    	0     	    230	              ""	     45.7040	    957.00	    0.0	    00000000     00000000	   1	[       ]
55    	0     	    199	              ""	     46.7130	   1009.00	    0.0	    00000000     00000000	   1	[       ]
56    	10    	    210	              ""	     48.0960	   1383.00	    0.0	    00000000     00000000	   1	[      2]
57    	0     	    222	              ""	     48.6120	    516.00	    0.0	    00000000     00000000	   1	[       ]
58    	0     	    207	              ""	     48.8120	    200.00	    0.0	    00000000     00000000	   1	[       ]
59    	0     	    135	              ""	     49.8280	   1016.00	    0.0	    00000000     00000000	   1	[       ]
60    	0     	    240	              ""	     50.7100	    882.00	    0.0	    00000000     00000000	   1	[       ]
61    	0     	    199	              ""	     51.7110	   1001.00	    0.0	    00000000     00000000	   1	[       ]
62    	11    	    210	              ""	     52.7270	   1016.00	    0.0	    00000000     00000000	   1	[2   6  13]
63    	0     	    221	              ""	     53.2440	    517.00	    0.0	    00000000     00000000	   1	[       ]
64    	0     	    205	              ""	     53.4440	    200.00	    0.0	    00000000     00000000	   1	[       ]
65    	0     	    113	              ""	     54.4600	   1016.00	    0.0	    00000000     00000000	   1	[       ]
66    	0     	    240	              ""	     55.5340	   1074.00	    0.0	    00000000     00000000	   1	[       ]
67    	0     	    199	              ""	    256.8400	 201306.00	    0.0	    00000000     00000000	   1	[       ]
68    	12    	    209	              ""	    258.3390	   1498.99	    0.0	    00000000     00000000	   1	[1   4  10]
69    	0     	    222	              ""	    258.8560	    517.00	    0.0	    00000000     00000000	   1	[       ]
70    	0     	    206	              ""	    259.0560	    200.01	    0.0	    00000000     00000000	   1	[       ]
71    	0     	     99	              ""	    260.0720	   1015.99	    0.0	    00000000     00000000	   1	[       ]
72    	0     	    240	              ""	    261.9150	   1843.02	    0.0	    00000000     00000000	   1	[       ]
73    	0     	    199	              ""	    262.9210	   1005.98	    0.0	    00000000     00000000	   1	[       ]
74    	13    	    210	              ""	    264.1870	   1266.02	    0.0	    00000000     00000000	   1	[      2]
75    	0     	    221	              ""	    264.7040	    517.00	    0.0	    00000000     00000000	   1	[       ]
76    	0     	    204	              ""	    264.9040	    199.98	    0.0	    00000000     00000000	   1	[       ]
77    	0     	     56	              ""	    265.9200	   1016.02	    0.0	    00000000     00000000	   1	[       ]
78    	0     	    240	              ""	    266.7710	    850.98	    0.0	    00000000     00000000	   1	[       ]
79    	0     	    199	              ""	    267.7860	   1015.01	    0.0	    00000000     00000000	   1	[       ]
80    	14    	    209	              ""	    269.1850	   1398.99	    0.0	    00000000     00000000	   1	[      1]
81    	0     	    222	              ""	    269.7020	    517.00	    0.0	    00000000     00000000	   1	[       ]
82    	0     	    208	              ""	    269.9020	    200.01	    0.0	    00000000     00000000	   1	[       ]
83    	0     	      6	              ""	    270.9180	   1015.99	    0.0	    00000000     00000000	   1	[       ]
84    	0     	    230	              ""	    271.8230	    905.00	    0.0	    00000000     00000000	   1	[       ]
85    	0     	    199	              ""	    272.8340	   1011.02	    0.0	    00000000     00000000	   1	[       ]
86    	15    	    209	              ""	    274.0340	   1199.98	    0.0	    00000000     00000000	   1	[1  4  9]
87    	0     	    221	              ""	    274.5500	    515.99	    0.0	    00000000     00000000	   1	[       ]
88    	0     	    206	              ""	    274.7500	    200.01	    0.0	    00000000     00000000	   1	[       ]
89    	0     	     49	              ""	    275.7660	   1015.99	    0.0	    00000000     00000000	   1	[       ]
90    	0     	    240	              ""	    276.6360	    870.00	    0.0	    00000000     00000000	   1	[       ]
91    	0     	    199	              ""	    277.6490	   1013.00	    0.0	    00000000     00000000	   1	[       ]
92    	16    	    210	              ""	    278.8320	   1183.01	    0.0	    00000000     00000000	   1	[2   6  14]
93    	0     	    222	              ""	    279.3480	    515.99	    0.0	    00000000     00000000	   1	[       ]
94    	0     	    205	              ""	    279.5480	    200.01	    0.0	    00000000     00000000	   1	[       ]
95    	0     	     59	              ""	    280.5650	   1017.00	    0.0	    00000000     00000000	   1	[       ]
96    	0     	    240	              ""	    281.4180	    853.00	    0.0	    00000000     00000000	   1	[       ]
97    	0     	    199	              ""	    282.4310	   1013.00	    0.0	    00000000     00000000	   1	[       ]
98    	17    	    210	              ""	    283.7800	   1349.00	    0.0	    00000000     00000000	   1	[2   6  14]
99    	0     	    222	              ""	    284.2970	    517.00	    0.0	    00000000     00000000	   1	[       ]
100   	0     	    205	              ""	    284.4970	    200.01	    0.0	    00000000     00000000	   1	[       ]
101   	0     	    119	              ""	    285.5130	   1015.99	    0.0	    00000000     00000000	   1	[       ]
102   	0     	    240	              ""	    286.3260	    812.99	    0.0	    00000000     00000000	   1	[       ]
103   	0     	    199	              ""	    287.3290	   1003.02	    0.0	    00000000     00000000	   1	[       ]
104   	18    	    209	              ""	    288.5290	   1199.98	    0.0	    00000000     00000000	   1	[1  3  7]
105   	0     	    221	              ""	    289.0450	    516.02	    0.0	    00000000     00000000	   1	[       ]
106   	0     	    201	              ""	    289.2450	    199.98	    0.0	    00000000     00000000	   1	[       ]
107   	0     	     77	              ""	    290.2610	   1015.99	    0.0	    00000000     00000000	   1	[       ]
108   	0     	    230	              ""	    291.0470	    786.01	    0.0	    00000000     00000000	   1	[       ]
109   	0     	    199	              ""	    292.0610	   1014.01	    0.0	    00000000     00000000	   1	[       ]
110   	19    	    209	              ""	    293.5100	   1449.01	    0.0	    00000000     00000000	   1	[1  3  7]
111   	0     	    221	              ""	    294.0270	    517.00	    0.0	    00000000     00000000	   1	[       ]
112   	0     	    201	              ""	    294.2270	    199.98	    0.0	    00000000     00000000	   1	[       ]
113   	0     	     40	              ""	    295.2430	   1016.02	    0.0	    00000000     00000000	   1	[       ]
114   	0     	    230	              ""	    296.9830	   1739.99	    0.0	    00000000     00000000	   1	[       ]
115   	0     	    199	              ""	    297.9920	   1009.00	    0.0	    00000000     00000000	   1	[       ]
116   	20    	    210	              ""	    299.4910	   1498.99	    0.0	    00000000     00000000	   1	[2   5  12]
117   	0     	    222	              ""	    300.0080	    517.00	    0.0	    00000000     00000000	   1	[       ]
118   	0     	    202	              ""	    300.2080	    200.01	    0.0	    00000000     00000000	   1	[       ]
119   	0     	     18	              ""	    301.2240	   1015.99	    0.0	    00000000     00000000	   1	[       ]
120   	0     	    230	              ""	    301.2990	     75.01	    0.0	    00000000     00000000	   1	[       ]
121   	0     	    199	              ""	    302.3070	   1008.00	    0.0	    00000000     00000000	   1	[       ]
122   	21    	    209	              ""	    303.3400	   1032.99	    0.0	    00000000     00000000	   1	[1  3  8]
123   	0     	    222	              ""	    303.8570	    517.00	    0.0	    00000000     00000000	   1	[       ]
124   	0     	    201	              ""	    304.0570	    200.01	    0.0	    00000000     00000000	   1	[       ]
125   	0     	     54	              ""	    305.0730	   1015.99	    0.0	    00000000     00000000	   1	[       ]
126   	0     	    230	              ""	    305.4370	    364.01	    0.0	    00000000     00000000	   1	[       ]
127   	0     	    199	              ""	    306.4390	   1001.98	    0.0	    00000000     00000000	   1	[       ]
